2020-06-16 00:34:11,667 INFO  Logger.cs: 70 - 
2020-06-16 00:37:57,295 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish support-1
2020-06-16 00:37:57,296 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:37:57,297 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish support-1
2020-06-16 00:37:57,298 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven body-1
2020-06-16 00:37:57,300 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:37:57,302 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven body-1
2020-06-16 00:37:57,302 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven
2020-06-16 00:37:57,302 INFO  ExportHelperExtension.cs: 1142 - Found 36 in microwave oven
2020-06-16 00:37:57,303 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven
2020-06-16 00:37:57,303 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-16 00:37:57,303 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-06-16 00:37:57,304 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven door-1
2020-06-16 00:37:57,304 INFO  ExportHelperExtension.cs: 1142 - Found 69 in microwave oven door-1
2020-06-16 00:37:57,305 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven door-1
2020-06-16 00:37:57,305 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven dish-1
2020-06-16 00:37:57,306 INFO  ExportHelperExtension.cs: 1142 - Found 30 in microwave oven dish-1
2020-06-16 00:37:57,306 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven dish-1
2020-06-16 00:37:57,307 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven controls-1
2020-06-16 00:37:57,307 INFO  ExportHelperExtension.cs: 1142 - Found 56 in microwave oven controls-1
2020-06-16 00:37:57,308 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven controls-1
2020-06-16 00:37:57,308 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven dish support-1
2020-06-16 00:37:57,309 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:37:57,309 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in microwave oven dish support-1
2020-06-16 00:37:57,310 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven body-1
2020-06-16 00:37:57,310 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:37:57,311 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven body-1
2020-06-16 00:37:58,203 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-16 00:37:58,208 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-16 00:37:58,212 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-16 00:38:41,366 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:39:18,349 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:39:53,709 INFO  SwAddin.cs: 271 - Assembly export called for file microwave oven
2020-06-16 00:39:55,567 INFO  SwAddin.cs: 290 - Saving assembly
2020-06-16 00:39:55,878 INFO  SwAddin.cs: 293 - Opening property manager
2020-06-16 00:39:55,880 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven
2020-06-16 00:39:55,881 INFO  ExportHelperExtension.cs: 1142 - Found 36 in microwave oven
2020-06-16 00:39:55,882 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven
2020-06-16 00:39:55,883 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-16 00:39:55,884 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-06-16 00:39:55,884 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven door-1
2020-06-16 00:39:55,886 INFO  ExportHelperExtension.cs: 1142 - Found 69 in microwave oven door-1
2020-06-16 00:39:55,887 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven door-1
2020-06-16 00:39:55,887 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish-1
2020-06-16 00:39:55,889 INFO  ExportHelperExtension.cs: 1142 - Found 30 in microwave oven dish-1
2020-06-16 00:39:55,890 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish-1
2020-06-16 00:39:55,891 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven controls-1
2020-06-16 00:39:55,892 INFO  ExportHelperExtension.cs: 1142 - Found 56 in microwave oven controls-1
2020-06-16 00:39:55,893 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven controls-1
2020-06-16 00:39:55,894 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish support-1
2020-06-16 00:39:55,894 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:39:55,895 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish support-1
2020-06-16 00:39:55,896 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven body-1
2020-06-16 00:39:55,897 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:39:55,899 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven body-1
2020-06-16 00:39:55,900 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven
2020-06-16 00:39:55,900 INFO  ExportHelperExtension.cs: 1142 - Found 36 in microwave oven
2020-06-16 00:39:55,901 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven
2020-06-16 00:39:55,902 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-16 00:39:55,902 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-06-16 00:39:55,903 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven door-1
2020-06-16 00:39:55,904 INFO  ExportHelperExtension.cs: 1142 - Found 69 in microwave oven door-1
2020-06-16 00:39:55,905 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven door-1
2020-06-16 00:39:55,906 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven dish-1
2020-06-16 00:39:55,906 INFO  ExportHelperExtension.cs: 1142 - Found 30 in microwave oven dish-1
2020-06-16 00:39:55,907 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven dish-1
2020-06-16 00:39:55,908 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven controls-1
2020-06-16 00:39:55,908 INFO  ExportHelperExtension.cs: 1142 - Found 56 in microwave oven controls-1
2020-06-16 00:39:55,909 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven controls-1
2020-06-16 00:39:55,910 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven dish support-1
2020-06-16 00:39:55,911 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:39:55,911 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in microwave oven dish support-1
2020-06-16 00:39:55,925 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven body-1
2020-06-16 00:39:56,137 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:39:56,138 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven body-1
2020-06-16 00:39:56,319 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-16 00:39:56,320 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-16 00:39:56,322 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-16 00:39:58,434 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:40:52,243 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:42:44,465 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:42:46,324 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:42:52,111 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:43:43,190 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:43:50,396 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:43:51,826 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:43:53,191 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:43:53,346 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:44:07,311 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:44:45,650 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:44:55,770 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:47:15,773 WARN  ExportPropertyManager.cs: 368 - Loading a configuration with an incomplete export
2020-06-16 00:47:46,495 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:48:20,678 INFO  SwAddin.cs: 271 - Assembly export called for file microwave oven
2020-06-16 00:48:20,678 INFO  SwAddin.cs: 276 - Save is required
2020-06-16 00:48:20,678 INFO  SwAddin.cs: 290 - Saving assembly
2020-06-16 00:48:21,543 INFO  SwAddin.cs: 293 - Opening property manager
2020-06-16 00:48:21,544 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven
2020-06-16 00:48:21,545 INFO  ExportHelperExtension.cs: 1142 - Found 36 in microwave oven
2020-06-16 00:48:21,546 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven
2020-06-16 00:48:21,547 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-16 00:48:21,547 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-06-16 00:48:21,548 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven door-1
2020-06-16 00:48:21,549 INFO  ExportHelperExtension.cs: 1142 - Found 69 in microwave oven door-1
2020-06-16 00:48:21,551 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven door-1
2020-06-16 00:48:21,551 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish-1
2020-06-16 00:48:21,552 INFO  ExportHelperExtension.cs: 1142 - Found 30 in microwave oven dish-1
2020-06-16 00:48:21,552 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish-1
2020-06-16 00:48:21,553 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven controls-1
2020-06-16 00:48:21,553 INFO  ExportHelperExtension.cs: 1142 - Found 56 in microwave oven controls-1
2020-06-16 00:48:21,554 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven controls-1
2020-06-16 00:48:21,554 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish support-1
2020-06-16 00:48:21,555 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:48:21,555 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish support-1
2020-06-16 00:48:21,555 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven body-1
2020-06-16 00:48:21,557 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:48:21,559 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven body-1
2020-06-16 00:48:21,560 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven
2020-06-16 00:48:21,560 INFO  ExportHelperExtension.cs: 1142 - Found 36 in microwave oven
2020-06-16 00:48:21,562 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven
2020-06-16 00:48:21,562 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-16 00:48:21,563 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-06-16 00:48:21,563 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven door-1
2020-06-16 00:48:21,564 INFO  ExportHelperExtension.cs: 1142 - Found 69 in microwave oven door-1
2020-06-16 00:48:21,566 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven door-1
2020-06-16 00:48:21,566 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven dish-1
2020-06-16 00:48:21,566 INFO  ExportHelperExtension.cs: 1142 - Found 30 in microwave oven dish-1
2020-06-16 00:48:21,567 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven dish-1
2020-06-16 00:48:21,567 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven controls-1
2020-06-16 00:48:21,568 INFO  ExportHelperExtension.cs: 1142 - Found 56 in microwave oven controls-1
2020-06-16 00:48:21,570 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven controls-1
2020-06-16 00:48:21,570 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven dish support-1
2020-06-16 00:48:21,571 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:48:21,572 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in microwave oven dish support-1
2020-06-16 00:48:21,572 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven body-1
2020-06-16 00:48:21,573 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:48:21,575 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven body-1
2020-06-16 00:48:22,149 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-16 00:48:22,150 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-16 00:48:22,152 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-16 00:48:54,277 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:49:29,611 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:49:38,683 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-06-16 00:49:42,429 INFO  ExportHelperExtension.cs: 338 - Creating joint door_link
2020-06-16 00:49:42,436 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-06-16 00:49:42,437 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2020-06-16 00:49:42,437 INFO  ExportHelperExtension.cs: 1422 - Component 23 is already fixed
2020-06-16 00:49:42,729 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2020-06-16 00:49:42,733 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-16 00:49:42,733 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-06-16 00:49:42,734 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-16 00:49:45,747 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child door_link failed
2020-06-16 00:49:45,971 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven
2020-06-16 00:49:45,976 INFO  ExportHelperExtension.cs: 1142 - Found 41 in microwave oven
2020-06-16 00:49:45,977 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in microwave oven
2020-06-16 00:49:45,977 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-16 00:49:45,978 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-06-16 00:49:45,978 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven door-1
2020-06-16 00:49:45,979 INFO  ExportHelperExtension.cs: 1142 - Found 69 in microwave oven door-1
2020-06-16 00:49:45,979 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven door-1
2020-06-16 00:49:45,980 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish-1
2020-06-16 00:49:45,980 INFO  ExportHelperExtension.cs: 1142 - Found 30 in microwave oven dish-1
2020-06-16 00:49:45,980 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish-1
2020-06-16 00:49:45,981 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven controls-1
2020-06-16 00:49:45,981 INFO  ExportHelperExtension.cs: 1142 - Found 56 in microwave oven controls-1
2020-06-16 00:49:45,982 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven controls-1
2020-06-16 00:49:45,982 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish support-1
2020-06-16 00:49:45,983 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:49:45,983 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish support-1
2020-06-16 00:49:45,983 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven body-1
2020-06-16 00:49:45,984 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:49:45,985 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven body-1
2020-06-16 00:49:45,985 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven
2020-06-16 00:49:45,986 INFO  ExportHelperExtension.cs: 1142 - Found 41 in microwave oven
2020-06-16 00:49:45,986 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in microwave oven
2020-06-16 00:49:45,987 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-16 00:49:45,987 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-06-16 00:49:45,987 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven door-1
2020-06-16 00:49:45,988 INFO  ExportHelperExtension.cs: 1142 - Found 69 in microwave oven door-1
2020-06-16 00:49:45,988 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven door-1
2020-06-16 00:49:45,989 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven dish-1
2020-06-16 00:49:45,989 INFO  ExportHelperExtension.cs: 1142 - Found 30 in microwave oven dish-1
2020-06-16 00:49:45,989 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven dish-1
2020-06-16 00:49:45,990 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven controls-1
2020-06-16 00:49:45,990 INFO  ExportHelperExtension.cs: 1142 - Found 56 in microwave oven controls-1
2020-06-16 00:49:45,991 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven controls-1
2020-06-16 00:49:45,991 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven dish support-1
2020-06-16 00:49:45,991 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:49:45,992 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in microwave oven dish support-1
2020-06-16 00:49:45,992 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven body-1
2020-06-16 00:49:45,993 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:49:45,993 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven body-1
2020-06-16 00:49:46,060 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-16 00:59:07,416 INFO  SwAddin.cs: 271 - Assembly export called for file microwave oven
2020-06-16 00:59:07,418 INFO  SwAddin.cs: 276 - Save is required
2020-06-16 00:59:07,418 INFO  SwAddin.cs: 290 - Saving assembly
2020-06-16 00:59:07,948 INFO  SwAddin.cs: 293 - Opening property manager
2020-06-16 00:59:07,949 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven
2020-06-16 00:59:07,950 INFO  ExportHelperExtension.cs: 1142 - Found 36 in microwave oven
2020-06-16 00:59:07,952 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven
2020-06-16 00:59:07,952 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-16 00:59:07,953 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-06-16 00:59:07,953 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven door-1
2020-06-16 00:59:07,954 INFO  ExportHelperExtension.cs: 1142 - Found 69 in microwave oven door-1
2020-06-16 00:59:07,956 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven door-1
2020-06-16 00:59:07,956 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish-1
2020-06-16 00:59:07,957 INFO  ExportHelperExtension.cs: 1142 - Found 30 in microwave oven dish-1
2020-06-16 00:59:07,958 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish-1
2020-06-16 00:59:07,959 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven controls-1
2020-06-16 00:59:07,960 INFO  ExportHelperExtension.cs: 1142 - Found 56 in microwave oven controls-1
2020-06-16 00:59:07,961 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven controls-1
2020-06-16 00:59:07,962 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven dish support-1
2020-06-16 00:59:07,963 INFO  ExportHelperExtension.cs: 1142 - Found 34 in microwave oven dish support-1
2020-06-16 00:59:07,964 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven dish support-1
2020-06-16 00:59:07,965 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from microwave oven body-1
2020-06-16 00:59:07,966 INFO  ExportHelperExtension.cs: 1142 - Found 97 in microwave oven body-1
2020-06-16 00:59:07,967 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in microwave oven body-1
2020-06-16 00:59:07,967 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from microwave oven
2020-06-16 00:59:07,967 INFO  ExportHelperExtension.cs: 1142 - Found 36 in microwave oven
2020-06-16 00:59:07,968 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in microwave oven
2020-06-16 00:59:07,968 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
